title,author,num_pages,average_rating,ratings_count,text_reviews_count,publisher,publication_date,isbn,adult,art,audiobook,biography,business,childrens,classics,comics,comedy,contemporary,culture,food_and_drink,crime,fantasy,fiction,sexuality_and_gender,literature,graphic_Novels,historical,history,horror,magna,memoir,music,mystery,nonfiction,paranormal,philosophy,poetry,psychology,religion,romance,science,science_fiction,self_help,suspense,spirituality,sports,thriller,travel,young_adult
War and Peace,Leo Tolstoy/Constance Garnett/A.N. Wilson,1388,4.11,850,134,Modern Library,7/9/2002,0375760644,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
War and Peace,Leo Tolstoy/Orlando Figes/Anthony Briggs,1408,4.11,516,113,Penguin Books,12/1/2006,0143039997,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
War and Peace and War: The Rise and Fall of Empires,Peter Turchin,416,4.16,276,36,Plume,2/27/2007,0452288193,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Great Expectations,Charles Dickens,443,3.77,905,61,Penguin Books,1/13/1994,0140620168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great Expectations,Charles Dickens/Linda Jennings,417,3.77,109,4,Puffin Books,6/1/1995,0140366814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver Twist,Charles Dickens,368,3.86,2077,83,Dover Publications,12/30/2002,0486424537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver Twist,Charles Dickens/Fred Kaplan,624,3.86,178,17,W.W. Norton & Company,12/17/1992,039396292X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver Twist,Charles Dickens/George Cruikshank/Jill Muller,478,3.86,348,47,Barnes  Noble Classics,10/25/2004,1593082061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Nibelungenlied,Unknown/A.T. Hatto,404,3.87,4052,163,Penguin Classics,8/26/2004,0140441379,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gargantua and Pantagruel,François Rabelais/Thomas Urquhart/Pierre Le Motteux,807,3.71,51,11,Alfred A. Knopf  Inc.,5/10/1994,0679431373,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gargantua and Pantagruel,François Rabelais/M.A. Screech,1041,3.71,12005,297,Penguin Classics,10/26/2006,0140445501,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Beyond Good and Evil: Prelude to a Philosophy of the Future,Friedrich Nietzsche/Walter Kaufmann,256,4.01,50,6,Vintage,12/17/1989,0394703375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Phenomenology of Perception,Maurice Merleau-Ponty/Colin Smith,544,4.15,5078,77,Routledge,5/3/2005,0415278414,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Introduction to Phenomenology,Dermot Moran,592,4.18,217,19,Routledge,2/5/2000,0415183731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Introduction to Phenomenology,Robert Sokolowski,248,3.98,316,36,Cambridge University Press,1/27/2000,0521667925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Basic Problems of Phenomenology (Studies in Phenomenology & Existential Philosophy),Martin Heidegger/Albert Hofstadter,432,4.29,467,16,Indiana University Press,8/1/1988,025320478X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The Phenomenology of Mind  Volume II,Georg Wilhelm Friedrich Hegel/James Black Baillie,372,4.0,1,0,Cosimo Classics,2/16/2006,1596057734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimental Phenomenology: An Introduction,Don Ihde,155,3.73,44,1,State University of New York Press,6/30/1986,0887061990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Critique of Pure Reason,Immanuel Kant/J.M.D. Meiklejohn,480,3.94,72,10,Dover Publications,11/17/2003,0486432548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Critique of Pure Reason,Immanuel Kant/Paul Guyer/Allen W. Wood,796,3.94,23607,375,Cambridge University Press,2/28/1999,0521657296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Critique of Pure Reason,Immanuel Kant/Werner S. Pluhar/Patricia Kitcher/James W. Ellington,1096,3.94,180,14,Hackett Publishing Company  Inc.,12/1/1996,0872202577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Critique of Pure Reason,Immanuel Kant/Marcus Weigelt/F. Max Müller,784,3.94,254,35,Penguin Books Ltd,11/29/2007,0140447474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Critique of Pure Reason (Studies in the History of Philosophy),Immanuel Kant/Humphrey Palmer,140,3.94,17,0,Edwin Mellen Press,1/1/1992,0773491678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
The Anime Encyclopedia: A Guide to Japanese Animation Since 1917,Jonathan Clements/Helen McCarthy,867,4.04,25,5,Stone Bridge Press,11/1/2006,1933330104,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unpublished Writings from the Period of Unfashionable Observations (Complete Works 11),Friedrich Nietzsche/Richard T. Gray,536,4.06,2,0,Stanford University Press,1/1/2000,0804728844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thus Spake Zarathustra: A Book for All and None,Friedrich Nietzsche,356,4.06,275,20,Penguin,11/3/2006,1406947199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
The Picture of Dorian Gray,Oscar Wilde,187,4.08,329,21,Wildside Press,10/10/2005,1557424292,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Picture of Dorian Gray,Oscar Wilde,124,4.08,838,52,Digireads.com,1/1/2005,1420925288,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haussmann  or the Distinction,Paul La Farge,379,3.65,157,21,Picador,10/2/2002,0312420927,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Artist of the Missing,Paul La Farge/Stephen Alcorn,256,3.58,99,10,Farrar  Strauss & Giroux-3pl,6/4/1999,0374525803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reluctant Runaway (To Catch a Thief #2),Jill Elizabeth Nelson,352,3.71,90,12,Multnomah,3/20/2007,1590526872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
Kentucky Straight: Stories,Chris Offutt,192,4.03,876,89,Vintage,10/27/1992,067973886X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Out of the Woods,Chris Offutt,176,4.05,480,61,Simon  Schuster,2/22/2000,0684853760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No Heroes: A Memoir of Coming Home,Chris Offutt,272,3.87,193,34,Simon  Schuster,4/2/2003,0684865521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Castle Keeps,Andrew J. Offutt,191,3.57,19,3,Berkley,7/30/1972,0425021874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Conan: Sword of Skelos,Andrew J. Offutt,224,3.94,1427,5,Tor Fantasy,2/18/2002,0765340216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Incest: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1932-1934",Anaïs Nin/Rupert Pole/Gunther Stuhlmann,418,3.99,908,54,Houghton Mifflin Harcourt,10/1/1992,0151443661,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fire: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1934-1937",Anaïs Nin,448,4.13,585,31,Mariner Books,7/22/1996,0156003902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
In Favor of the Sensitive Man and Other Essays,Anaïs Nin,180,4.02,520,40,Mariner Books,4/1/1976,0156444453,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaïs Nin: A Biography,Deirdre Bair,672,3.99,632,37,Penguin Books,7/1/1996,0140255257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire: From A Journal of Love - The Unexpurgated Diary of Anaïs Nin (1934-1937),Anaïs Nin/Gunther Stuhlmann,448,4.13,196,6,Houghton Mifflin Harcourt,5/15/1995,0151000883,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Diary of Anaïs Nin  Vol. 6: 1955-1966,Anaïs Nin/Gunther Stuhlmann,432,4.13,319,11,Mariner Books,11/3/1977,0156260328,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nearer the Moon: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1937-1939",Anaïs Nin/Gunther Stuhlmann,396,4.23,168,16,Houghton Mifflin,11/1/1996,0151000891,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Early Diary of Anaïs Nin  Vol. 3: 1923-1927,Anaïs Nin,320,4.18,147,7,Mariner Books,3/22/1985,0156272504,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry and June: From the Unexpurgated Diary of Anaïs Nin,Anaïs Nin,274,3.9,151,19,Houghton Mifflin Harcourt P,12/31/1986,0151400032,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flowers for Algernon,Daniel Keyes,311,4.12,337596,9949,Harvest Books,5/1/2005,0156030306,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Flowers for Algernon,Daniel Keyes,218,4.12,190,21,Heinemann,3/31/1989,0435123432,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Algernon  Charlie  and I: A Writer's Journey: Plus the Complete Original Short Novelette Version of Flowers for Algernon,Daniel Keyes,223,4.06,15,3,Challenge Press  Inc./Challcrest Press,2/14/2004,1929519001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jane Eyre,Charlotte Brontë,784,4.12,432,26,Manesse Verlag,3/1/2001,3717519646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Death of Ivan Ilyich and Other Stories,Leo Tolstoy,256,4.11,320,33,Wordsworth Editions,12/5/2004,1840224533,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Death of Ivan Ilych & Other Stories,Leo Tolstoy,400,4.11,263,37,Barnes  Noble Classics,12/15/2003,1593080697,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lost Years of Merlin,T.A. Barron,304,3.98,12117,452,Ace,7/2/2002,0441010288,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Mirror of Merlin,T.A. Barron,288,4.06,6661,54,Ace,7/30/2002,0441009654,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Wings of Merlin,T.A. Barron,288,4.11,6211,63,Ace,1/28/2003,0441010245,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
El Club Dante,Matthew Pearl/Vicente Villacampa,586,3.38,156,9,Planeta Publishing,3/1/2006,8432217204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
El club Dante,Matthew Pearl/Vicente Villacampa,464,3.38,57,2,Seix Barral,8/30/2004,8432296325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Gone with the Wind,Margaret Mitchell,1037,4.29,999139,15323,Warner Books,4/1/1999,0446675539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wind Done Gone,Alice Randall,224,3.07,1698,283,Mariner Books,4/8/2002,0618219064,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utopia,Thomas More/Clarence H. Miller,200,3.53,438,45,Yale University Press,2/8/2001,0300084293,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Utopia,Thomas More/Paul Turner,135,3.53,45460,1731,Penguin Classics,5/6/2003,0140449108,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
The Kissing Hand,Audrey Penn/Ruth E. Harper/Nancy M. Leak,32,4.43,57737,1628,Tanglewood,10/15/1993,1933718005,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Hands of Light: A Guide to Healing Through the Human Energy Field,Barbara Ann Brennan/Jos. A. Smith,320,4.27,10878,106,Bantam,2/1/1990,0553345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
Gifted Hands: The Ben Carson Story,Ben Carson/Cecil Murphey,224,4.21,11874,1544,Zondervan,11/26/1996,0310214696,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Shake Hands with the Devil,Roméo Dallaire,563,4.24,242,34,Arrow,2/3/2005,0099478935,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
In the Name of Love and Other True Cases (Crime Files  #4),Ann Rule,414,4.04,1353,53,Pocket Books,1/1/1998,067179356X,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Rule of Four,Ian Caldwell/Dustin Thomason,450,3.23,25111,1691,Dell Publishing Company,6/28/2005,0440241359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Real Rule of Four: The Unauthorized Guide to the New York Times #1 Bestseller,Joscelyn Godwin,208,3.46,88,5,Disinformation Books,11/1/2005,1932857087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time For Kids: Butterflies!,David Bjerklie,32,3.97,21,0,HarperCollins,2/21/2006,0060782137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Macbeth,William Shakespeare/Robert S. Miola/Janet Adelman/Stephen Orgel/Peter Holland,416,3.9,739,30,W. W. Norton & Company,11/26/2003,0393977862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Macbeth,William Shakespeare/Kenneth Muir,255,3.9,605,41,Bloomsbury Arden Shakespeare,1/31/1997,1903436486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Macbeth,William Shakespeare/Roma Gill,160,3.9,156,14,Oxford University Press,1/20/2005,0198321465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Death of a Celebrity (Hamish Macbeth  #17),M.C. Beaton,274,3.84,2977,183,Warner Books,1/1/2003,0446612049,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Best of the Journal of Irreproducible Results,George H. Scherr/Richard Liebmann-Smith,195,4.32,40,4,Workman Publishing Company,1/10/1989,0894805959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Spy Who Loved Me (James Bond  #10),Ian Fleming,198,3.4,8053,460,Penguin Books,9/2/2003,0142003263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Conversations with Jerzy Kosinski,Jerzy Kosiński/Tom Teicholz,242,3.69,26,3,University Press of Mississippi,5/1/1993,0878056262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankenstein Makes a Sandwich,Adam Rex,40,4.21,1911,276,Harcourt,9/1/2006,0152057668,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Frankenstein  or the Modern Prometheus,Mary Wollstonecraft Shelley/Margaret Brantley,324,3.79,12897,780,Pocket Books,5/1/2004,0743487583,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Frankenstein,Mary Wollstonecraft Shelley/J. Paul Hunter,336,3.79,2188,171,W. W. Norton & Company,12/17/1995,0393964582,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mary Shelley: Her Life  Her Fiction  Her Monsters,Anne K. Mellor,308,3.9,80,13,Routledge,12/15/1989,0415901472,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Faerie Queene: Books I to III,Edmund Spenser/Douglas Brooks-Davies,575,3.79,33,3,Everyman Paperbacks,11/15/1993,0460873911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Faerie Queene,Edmund Spenser,896,3.56,42,5,Wordsworth Editions,6/1/2001,1840221089,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
To the Lighthouse,Virginia Woolf/Eudora Welty,209,3.78,4116,300,Harcourt,12/27/1989,0156907399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Diary of Virginia Woolf  Volume One: 1915-1919,Virginia Woolf/Anne Olivier Bell/Quentin Bell,356,4.32,1281,40,Mariner Books,5/15/1979,0156260360,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Diary of Virginia Woolf  Volume Five: 1936-1941,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,424,4.5,231,8,Mariner Books,9/30/1985,0156260409,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Diary of Virginia Woolf  Volume Three: 1925-1930,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,408,4.42,485,14,Mariner Books,9/14/1981,0156260387,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Room of One's Own,Virginia Woolf,112,4.14,80536,3436,Penguin Books,1/1/2000,0141183535,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. Faustus,Christopher Marlowe,64,3.8,45469,935,Dover Publications,10/20/1994,0486282082,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Complete Plays,Christopher Marlowe/Robert Lindsey/Frank Romany,752,4.07,2428,50,Penguin Classics,11/27/2003,0140436332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Doctor Faustus and Other Plays,Christopher Marlowe/Eric Rasmussen/David Bevington,503,3.98,1712,40,Oxford University Press,5/7/1998,0192834452,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyrano de Bergerac,Edmond Rostand/Brian Hooker/Walter Hampden,208,4.06,410,62,Bantam Classics,11/1/1950,0553213601,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosencrantz and Guildenstern Are Dead,Tom Stoppard,126,4.06,73863,1618,Grove Press,1/21/1994,0802132758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
King Lear,William Shakespeare/Stanley Wells,336,3.91,233,15,Oxford University Press  USA,4/12/2001,0192839926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
King Lear  Macbeth  Indefinition  and Tragedy,Stephen  Booth,180,4.11,18,3,Cybereditions Corp,6/1/2002,1877275514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Break with Charity: A Story about the Salem Witch Trials,Ann Rinaldi,320,3.79,5052,417,HMH Books for Young Readers,7/1/2003,0152046828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
